T[s];NS[cm/s2];EO[cm/s2];V[cm/s2]
52.69;-0.000774909;-0.001434166;-0.002934705
52.695;-0.000509582;0.002198959;-0.003787851
52.7;0.001785061;0.004363317;-0.004096061
52.705;0.005372566;0.004436458;-0.004130223
52.71;0.008000104;0.002861746;-0.004806479
52.715;0.007599483;0.000460188;-0.005801961
52.72;0.00389831;-0.001951787;-0.00565795
52.725;-0.001196349;-0.003676072;-0.003912377
52.73;-0.004899064;-0.004464296;-0.001457634
52.735;-0.005894857;-0.004409875;0.000825984
52.74;-0.005245991;-0.003443814;0.002401067
52.745;-0.004774054;-0.001532807;0.002854149
52.75;-0.005021013;0.000993749;0.002338421
52.755;-0.005189656;0.003757529;0.001668443
52.76;-0.004747294;0.006241972;0.001401852
52.765;-0.00410388;0.007631887;0.00132344
52.77;-0.003751251;0.007706463;0.001234432
52.775;-0.003755732;0.007250155;0.001386888
52.78;-0.003866711;0.007062028;0.001700881
52.785;-0.003438555;0.007233333;0.001470933
52.79;-0.001913788;0.007335619;0.000209124
52.795;0.000265442;0.006668287;-0.001723803
52.8;0.002069718;0.004585768;-0.00337645
52.805;0.003174671;0.001369915;-0.003829892
52.81;0.004036445;-0.001507975;-0.002762119
52.815;0.004863018;-0.002588903;-0.000978214
52.82;0.005205602;-0.001314932;-0.000396597
52.825;0.004572618;0.002083693;-0.002554069
52.83;0.002995335;0.00650042;-0.006776911
52.835;0.000872189;0.010171566;-0.01057047
52.84;-0.001397158;0.01170186;-0.011978249
52.845;-0.003421751;0.010766157;-0.011061894
52.85;-0.00469172;0.008088244;-0.00916641
52.855;-0.004464201;0.005090808;-0.007588931
52.86;-0.002189871;0.003055963;-0.007045837
52.865;0.001179181;0.002109498;-0.007614034
52.87;0.003298387;0.001390299;-0.009102547
52.875;0.002813223;0.000085624;-0.011201954
52.88;0.000630652;-0.002044083;-0.012781433
52.885;-0.001515507;-0.004328392;-0.012118703
52.89;-0.002863025;-0.005452262;-0.008688728
52.895;-0.003563104;-0.004761786;-0.003997099
52.9;-0.003491603;-0.002825521;-0.00007214
52.905;-0.002225912;-0.000592704;0.002362854
52.91;-0.000276645;0.001437093;0.003728935
52.915;0.000620121;0.002644333;0.004467474
52.92;-0.001129633;0.001807327;0.004731689
52.925;-0.005570373;-0.001087806;0.004230678
52.93;-0.010841695;-0.003868345;0.002367462
52.935;-0.014178462;-0.004457562;-0.000751168
52.94;-0.014023523;-0.002945984;-0.004152462
52.945;-0.011101325;-0.001110641;-0.006782282
52.95;-0.007251743;-0.000519817;-0.00789747
52.955;-0.003957301;-0.001080488;-0.00736611
52.96;-0.002099962;-0.001161963;-0.005822615
52.965;-0.002059457;0.000860375;-0.004439474
52.97;-0.003278485;0.00470869;-0.004225171
52.975;-0.004347179;0.00791456;-0.005048153
52.98;-0.004410705;0.00798077;-0.005927802
52.985;-0.003983779;0.00459015;-0.006221716
52.99;-0.00394764;-0.0006282;-0.005713926
52.995;-0.004690465;-0.005633051;-0.004132129
53;-0.006051484;-0.008935698;-0.001560794
53.005;-0.007206918;-0.010080667;0.001045907
53.01;-0.007194815;-0.009558474;0.002547844
53.015;-0.005829228;-0.008081416;0.002514947
53.02;-0.003727415;-0.006160096;0.001239044
53.025;-0.001941107;-0.004223276;-0.000335043
53.03;-0.001775093;-0.002557035;-0.000531427
53.035;-0.003926799;-0.001263819;0.002436184
53.04;-0.007171405;-0.000491287;0.009121027
53.045;-0.008768782;-0.000045993;0.017401139
53.05;-0.006988144;0.000966177;0.022588747
53.055;-0.002822225;0.003181515;0.020803934
53.06;0.001294963;0.005762093;0.012687945
53.065;0.003886109;0.00671566;0.0026492
53.07;0.004963575;0.005087176;-0.004953958
53.075;0.00498758;0.002821722;-0.008091402
53.08;0.004371649;0.002993423;-0.007183226
53.085;0.003719545;0.005701463;-0.004357439
53.09;0.003378073;0.007754541;-0.001850941
53.095;0.002702604;0.006922661;-0.000469828
53.1;0.000936724;0.00419897;0.00029707
53.105;-0.001156276;0.001766276;0.001260062
53.11;-0.001547155;0.000709558;0.002981995
53.115;0.001016786;0.000802964;0.005257993
53.12;0.005463135;0.001458288;0.00683098
53.125;0.009077839;0.002434369;0.006581681
53.13;0.009970665;0.003669147;0.005042295
53.135;0.008435397;0.004726244;0.003928276
53.14;0.005751243;0.005091654;0.004188594
53.145;0.002834463;0.005097462;0.005037783
53.15;0.000285557;0.005382401;0.005024981
53.155;-0.001579206;0.00535389;0.003792976
53.16;-0.002922352;0.00366556;0.002181097
53.165;-0.00393483;0.000277844;0.000624305
53.17;-0.004431744;-0.003078648;-0.001250045
53.175;-0.004172289;-0.004545661;-0.003647078
53.18;-0.003208143;-0.003859346;-0.006422052
53.185;-0.001791417;-0.002268243;-0.008855255
53.19;-0.00040016;-0.000893254;-0.009636945
53.195;0.0003119;0.000234172;-0.008372106
53.2;0.000197132;0.001526076;-0.006124981
53.205;-0.000279304;0.002759004;-0.004384158
53.21;-0.001004941;0.003138253;-0.004396789
53.215;-0.002353258;0.002484838;-0.006362556
53.22;-0.004096526;0.001710159;-0.008893011
53.225;-0.005389754;0.001917086;-0.010138843
53.23;-0.005912784;0.003195169;-0.009069804
53.235;-0.005577624;0.004374821;-0.005727582
53.24;-0.003706002;0.003892136;-0.001299188
53.245;-0.000235314;0.000958491;0.002387966
53.25;0.003213136;-0.003452647;0.004275977
53.255;0.00474265;-0.007138619;0.004795093
53.26;0.003777138;-0.008569428;0.004971025
53.265;0.00089657;-0.007559469;0.005059073
53.27;-0.002777677;-0.005042827;0.004371967
53.275;-0.005777413;-0.002827017;0.002380836
53.28;-0.006959334;-0.002195589;-0.000276424
53.285;-0.006450925;-0.002955188;-0.002001285
53.29;-0.005356999;-0.004301864;-0.001583509
53.295;-0.004381828;-0.005444563;0.000722779
53.3;-0.003389342;-0.00549365;0.003452494
53.305;-0.002253044;-0.003826528;0.005125772
53.31;-0.001171855;-0.000547249;0.005008217
53.315;-0.00027479;0.003485441;0.002745474
53.32;0.000093429;0.006791447;-0.001387153
53.325;-0.000905031;0.007725258;-0.005446164
53.33;-0.003512572;0.005611613;-0.006891305
53.335;-0.006553084;0.001845306;-0.005160351
53.34;-0.00856404;-0.000778257;-0.002131349
53.345;-0.00912296;-0.000599787;-0.000315497
53.35;-0.008853606;0.00134314;-0.000935006
53.355;-0.008770618;0.002749731;-0.003259589
53.36;-0.009237399;0.002335734;-0.005551796
53.365;-0.00923358;0.000325074;-0.006254832
53.37;-0.007302574;-0.002024685;-0.0046856
53.375;-0.00329646;-0.002930656;-0.001798379
53.38;0.00124189;-0.001176816;0.00014468
53.385;0.004278293;0.002879229;-0.000692365
53.39;0.004870907;0.007264135;-0.004429182
53.395;0.003715095;0.009418617;-0.009194812
53.4;0.001847331;0.008114991;-0.012118313
53.405;-0.000469361;0.00455346;-0.011469575
53.41;-0.002892499;0.001151686;-0.007808208
53.415;-0.004581007;-0.000387952;-0.003320671
53.42;-0.005229522;0.000378447;-0.000448853
53.425;-0.004896952;0.003048795;-0.000402651
53.43;-0.003185625;0.006586865;-0.002636047
53.435;-0.000237608;0.009517223;-0.005592625
53.44;0.002259623;0.010806227;-0.007358163
53.445;0.00214165;0.010632514;-0.006375116
53.45;-0.001470251;0.00968284;-0.002540436
53.455;-0.007262866;0.008361811;0.002725059
53.46;-0.012237054;0.006887548;0.007543938
53.465;-0.01350262;0.00496577;0.010366748
53.47;-0.010095785;0.002163011;0.01010565
53.475;-0.003268773;-0.000745065;0.006429111
53.48;0.004514875;-0.002243039;0.000436075
53.485;0.010250757;-0.001679215;-0.005618032
53.49;0.011299881;0.000392405;-0.010019118
53.495;0.007388917;0.002643174;-0.012658743
53.5;0.001146257;0.003747258;-0.014149448
53.505;-0.004093246;0.003496444;-0.014187154
53.51;-0.00639149;0.002880018;-0.011171012
53.515;-0.00552011;0.002749644;-0.004182388
53.52;-0.002492128;0.003033086;0.004812323
53.525;0.001107585;0.003432942;0.011801584
53.53;0.003887394;0.003989183;0.013948362
53.535;0.00516474;0.004883321;0.01169079
53.54;0.005024777;0.006074989;0.007731458
53.545;0.003705522;0.006956586;0.004662856
53.55;0.001182394;0.006824671;0.003799555
53.555;-0.00205914;0.00579947;0.004711453
53.56;-0.004455113;0.004563937;0.005410416
53.565;-0.004525766;0.003381874;0.004403522
53.57;-0.002488721;0.002126647;0.002417685
53.575;0.000018408;0.001209826;0.001419498
53.58;0.001772054;0.00157746;0.002348731
53.585;0.002613687;0.003299871;0.003826308
53.59;0.002561354;0.004859274;0.003091975
53.595;0.001691964;0.004770693;-0.001324969
53.6;0.000821618;0.00347372;-0.007953175
53.605;0.001093076;0.002465931;-0.013490175
53.61;0.002755689;0.002305155;-0.015196759
53.615;0.004801907;0.002851332;-0.012714129
53.62;0.005871977;0.004365273;-0.008387772
53.625;0.005495034;0.006756601;-0.005039435
53.63;0.004524756;0.008640659;-0.003116869
53.635;0.00432467;0.008707296;-0.001268426
53.64;0.005198553;0.007429041;0.000963593
53.645;0.005909585;0.0061623;0.002555358
53.65;0.005286513;0.005268738;0.002564654
53.655;0.003483715;0.004230876;0.001575965
53.66;0.001329547;0.003078727;0.001551762
53.665;-0.000384888;0.002483108;0.003860119
53.67;-0.000878556;0.00252523;0.007190081
53.675;0.000444269;0.002484574;0.008269831
53.68;0.00342371;0.001608733;0.005436033
53.685;0.006926993;-0.000517915;0.000544577
53.69;0.009553619;-0.003596081;-0.003126262
53.695;0.010645353;-0.006227352;-0.003709022
53.7;0.010613756;-0.006620584;-0.001441563
53.705;0.009965447;-0.004191174;0.001925242
53.71;0.00814231;-0.000286315;0.004125825
53.715;0.004625686;0.002767982;0.003842659
53.72;0.000860961;0.00310061;0.00075951
53.725;-0.000857563;0.000246563;-0.005183839
53.73;-0.000031575;-0.004555563;-0.012306094
53.735;0.00219508;-0.008875851;-0.016561463
53.74;0.004699065;-0.010416803;-0.01475955
53.745;0.00635417;-0.008618887;-0.007627192
53.75;0.006143958;-0.004873965;0.000453347
53.755;0.004467709;-0.00105092;0.004528497
53.76;0.002667722;0.001488598;0.002940729
53.765;0.000784971;0.001929857;-0.001735256
53.77;-0.00258346;0.000097371;-0.005943087
53.775;-0.007654179;-0.003301453;-0.008184746
53.78;-0.012440592;-0.006485794;-0.008678294
53.785;-0.015096276;-0.007484813;-0.008031816
53.79;-0.015692534;-0.005637214;-0.006788157
53.795;-0.015432166;-0.00188121;-0.005242679
53.8;-0.015224855;0.001585374;-0.003229588
53.805;-0.0149336;0.002326953;-0.000201783
53.81;-0.013768701;-0.000179969;0.003953772
53.815;-0.011685675;-0.003961228;0.008280466
53.82;-0.009957956;-0.006544096;0.011209017
53.825;-0.009801589;-0.007023558;0.011359296
53.83;-0.01079548;-0.006292096;0.008438117
53.835;-0.011139602;-0.005568988;0.003954145
53.84;-0.009218929;-0.005029998;0.000118302
53.845;-0.0047756;-0.00415779;-0.00247585
53.85;0.000790158;-0.002776974;-0.005077656
53.855;0.005227507;-0.001146026;-0.00866453
53.86;0.007296795;0.000161529;-0.012688585
53.865;0.007602185;0.000263292;-0.015752389
53.87;0.007567356;-0.00141028;-0.016713711
53.875;0.008288229;-0.004552471;-0.015277659
53.88;0.009839915;-0.007963558;-0.011778751
53.885;0.011239257;-0.009955076;-0.006710499
53.89;0.011426522;-0.009173505;-0.001172539
53.895;0.010060238;-0.005538183;0.003075602
53.9;0.007476955;-0.000654785;0.005072148
53.905;0.004357584;0.003294057;0.005055482
53.91;0.00121729;0.005363557;0.003402385
53.915;-0.001603743;0.006240295;0.000815534
53.92;-0.003159504;0.007195299;-0.000824786
53.925;-0.002195111;0.008643347;0.000585744
53.93;0.001234397;0.009434341;0.005082525
53.935;0.005266728;0.008236712;0.009904058
53.94;0.007472317;0.005779759;0.011865726
53.945;0.006544805;0.0047003;0.010162776
53.95;0.003184803;0.006632424;0.006588381
53.955;-0.000540959;0.010110222;0.003768682
53.96;-0.002455137;0.012118576;0.003039803
53.965;-0.001208033;0.011119939;0.003788133
53.97;0.002768339;0.008135195;0.004908644
53.975;0.007120697;0.005771;0.005955831
53.98;0.009289112;0.005753764;0.006830904
53.985;0.00831655;0.006804053;0.007116788
53.99;0.005264453;0.006185946;0.005993352
53.995;0.00252758;0.003092543;0.003443595
54;0.001806598;-0.000811876;0.001335957
54.005;0.002602167;-0.003253477;0.001849164
54.01;0.003460493;-0.002925323;0.004616368
54.015;0.003632935;-0.000254312;0.006999218
54.02;0.003279241;0.003012041;0.007557764
54.025;0.003187082;0.005504849;0.007622833
54.03;0.003981369;0.00715551;0.008992894
54.035;0.005197126;0.008030924;0.01126613
54.04;0.005626935;0.00745982;0.012246997
54.045;0.004686578;0.005294282;0.010692653
54.05;0.003286585;0.002885941;0.007831234
54.055;0.003293793;0.001568538;0.006075171
54.06;0.005681441;0.000952314;0.006701634
54.065;0.009187032;-0.000052894;0.00891757
54.07;0.01155793;-0.001378886;0.01081159
54.075;0.011615399;-0.00212277;0.010894372
54.08;0.009382428;-0.001907739;0.00919127
54.085;0.005610968;-0.001289748;0.007308555
54.09;0.001774481;-0.001241605;0.007141182
54.095;-0.0007738;-0.002398795;0.00910697
54.1;-0.001668801;-0.004603083;0.011618106
54.105;-0.001296349;-0.007039555;0.012529662
54.11;-0.000246727;-0.009082825;0.011306471
54.115;0.001135996;-0.010838037;0.009260258
54.12;0.00248401;-0.012232596;0.00713316
54.125;0.002785121;-0.012215008;0.004022779
54.13;0.001290853;-0.009788733;-0.00019753
54.135;-0.001199052;-0.005275312;-0.00380474
54.14;-0.002889282;-0.000325114;-0.005356325
54.145;-0.002626948;0.002995643;-0.004545583
54.15;-0.001004667;0.003763634;-0.001457208
54.155;0.00012438;0.002688521;0.003119778
54.16;-0.000463045;0.000845087;0.007499708
54.165;-0.002222592;-0.001111207;0.009961273
54.17;-0.003844605;-0.002668699;0.009523557
54.175;-0.004800782;-0.003282406;0.006532582
54.18;-0.00550584;-0.002820585;0.00291433
54.185;-0.006267995;-0.002040621;0.001298721
54.19;-0.006700159;-0.002033921;0.003156933
54.195;-0.006522544;-0.003343013;0.007315909
54.2;-0.005986043;-0.005767787;0.010640482
54.205;-0.005035213;-0.008495968;0.010915296
54.21;-0.003331423;-0.010491735;0.008795926
54.215;-0.00108109;-0.0110191;0.006354709
54.22;0.001190695;-0.009883931;0.004574234
54.225;0.003039373;-0.00782039;0.00300705
54.23;0.003836739;-0.006425141;0.001055188
54.235;0.003303504;-0.006423351;-0.001072621
54.24;0.002498123;-0.006421087;-0.002723121
54.245;0.002926777;-0.004795403;-0.003851508
54.25;0.004345979;-0.002173556;-0.005120003
54.255;0.00464477;-0.000747223;-0.006810594
54.26;0.002503276;-0.001656567;-0.007703454
54.265;-0.00088638;-0.003762608;-0.00587151
54.27;-0.003289291;-0.004799285;-0.001279969
54.275;-0.003512724;-0.003561614;0.003771867
54.28;-0.001809833;-0.000746837;0.007105229
54.285;0.000874712;0.002026328;0.008423965
54.29;0.003642074;0.003560602;0.009011585
54.295;0.005393132;0.004058993;0.010127214
54.3;0.00468447;0.004921261;0.011692965
54.305;0.001111314;0.007053693;0.0127262
54.31;-0.003861198;0.009432289;0.012666579
54.315;-0.007959218;0.009752664;0.011778443
54.32;-0.00946718;0.006886116;0.010575343
54.325;-0.008194689;0.002137267;0.009626271
54.33;-0.005417467;-0.002471523;0.009170181
54.335;-0.002654263;-0.005926335;0.008283512
54.34;-0.000998028;-0.007786331;0.005943732
54.345;-0.000872332;-0.007912;0.002968848
54.35;-0.001534341;-0.007191507;0.001456492
54.355;-0.00180428;-0.007032659;0.002295653
54.36;-0.001470331;-0.007847801;0.004017148
54.365;-0.001222537;-0.008634027;0.004524476
54.37;-0.001702657;-0.008031247;0.003355734
54.375;-0.003195019;-0.005957057;0.001920836
54.38;-0.005558031;-0.004160695;0.002127783
54.385;-0.007897134;-0.004669651;0.004585841
54.39;-0.009245114;-0.007612357;0.007891611
54.395;-0.009629762;-0.010661796;0.009838983
54.4;-0.009382362;-0.010671716;0.009225725
54.405;-0.008567971;-0.0063611;0.006592509
54.41;-0.007892623;0.000182624;0.00344306
54.415;-0.00834048;0.005067353;0.001143756
54.42;-0.009629855;0.006058516;0.000575579
54.425;-0.010361792;0.004318527;0.001817671
54.43;-0.009806688;0.002755675;0.003892092
54.435;-0.008657626;0.002951255;0.005868637
54.44;-0.007577652;0.003843795;0.008064545
54.445;-0.006044034;0.003305368;0.010902415
54.45;-0.003427203;0.000567662;0.013003938
54.455;-0.000272364;-0.003151036;0.011817692
54.46;0.002158733;-0.005819738;0.006776976
54.465;0.003033048;-0.005888097;0.001044404
54.47;0.002266127;-0.003330264;-0.001382757
54.475;0.00050504;0.000137459;0.00053523
54.48;-0.000740193;0.002736903;0.004973415
54.485;0.000026486;0.004079332;0.009128037
54.49;0.002838866;0.004650955;0.010417735
54.495;0.006206415;0.005194154;0.00809285
54.5;0.008300696;0.006313431;0.004519022
54.505;0.008294009;0.007588022;0.003396707
54.51;0.006967787;0.00765542;0.005847016
54.515;0.005463056;0.005774374;0.00920892
54.52;0.003858189;0.002986466;0.010129662
54.525;0.002231324;0.001222519;0.007780244
54.53;0.0018024;0.001340391;0.003805026
54.535;0.003357469;0.002608261;0.000549292
54.54;0.005602276;0.00382243;-0.000110941
54.545;0.006252377;0.004552803;0.002312957
54.55;0.004539853;0.005318017;0.006411622
54.555;0.001957866;0.006213834;0.009981776
54.56;0.000262618;0.006248153;0.011646917
54.565;-0.000312935;0.004829911;0.01144645
54.57;-0.000198847;0.002696333;0.01034583
54.575;0.000887435;0.001188725;0.008765967
54.58;0.003124894;0.001383147;0.005861182
54.585;0.005201666;0.003126782;0.001175564
54.59;0.005235157;0.004752735;-0.003980718
54.595;0.003138346;0.004806185;-0.007664217
54.6;0.001088336;0.00359018;-0.00884468
54.605;0.001194759;0.002356359;-0.007619969
54.61;0.003483544;0.001843998;-0.004837172
54.615;0.006300633;0.001930747;-0.001711665
54.62;0.007651433;0.002369424;0.000983674
54.625;0.006324546;0.003484463;0.003208235
54.63;0.002554592;0.005389727;0.004661658
54.635;-0.002234224;0.006932237;0.004991438
54.64;-0.005882656;0.00657415;0.005028189
54.645;-0.006112751;0.004058924;0.005890852
54.65;-0.002448809;0.000605212;0.007657972
54.655;0.002721526;-0.001928016;0.009842925
54.66;0.00633378;-0.002130172;0.011834728
54.665;0.007128357;-0.000336067;0.012710873
54.67;0.00606138;0.00166332;0.011479069
54.675;0.005250009;0.002619696;0.00800893
54.68;0.005574023;0.002601711;0.003739579
54.685;0.005808674;0.002118834;0.00060722
54.69;0.005197997;0.001613318;-0.000924109
54.695;0.004853122;0.001733059;-0.002056835
54.7;0.005610787;0.002921923;-0.003872092
54.705;0.006260108;0.004446888;-0.006102491
54.71;0.00464376;0.005118624;-0.00784479
54.715;-0.000045542;0.004780569;-0.008675655
54.72;-0.006166416;0.004109045;-0.008950898
54.725;-0.010530916;0.003664147;-0.009550337
54.73;-0.010826869;0.003346875;-0.011111683
54.735;-0.007523634;0.00256359;-0.012943042
54.74;-0.00273405;0.001096088;-0.013168869
54.745;0.00229328;-0.000702338;-0.010910254
54.75;0.00715543;-0.002369849;-0.007312947
54.755;0.010957457;-0.003403049;-0.003793837
54.76;0.012741004;-0.003275615;-0.00115798
54.765;0.012483922;-0.001867239;-0.000220545
54.77;0.010781472;-0.000037414;-0.001207452
54.775;0.008024306;0.000789969;-0.003021675
54.78;0.004513726;-0.000041313;-0.004215443
54.785;0.000852417;-0.002233675;-0.00389324
54.79;-0.002643467;-0.005128374;-0.001527354
54.795;-0.005687602;-0.007760391;0.002565236
54.8;-0.006717848;-0.009319048;0.006474915
54.805;-0.003923458;-0.009564588;0.007601805
54.81;0.002404081;-0.008140297;0.004754683
54.815;0.009842635;-0.004474283;-0.000318203
54.82;0.015768469;0.000821286;-0.003873357
54.825;0.018704901;0.005515112;-0.003365601
54.83;0.018183349;0.00747288;0.000399922
54.835;0.014853355;0.006369496;0.004080303
54.84;0.010839667;0.003667443;0.004540729
54.845;0.008309456;0.00103328;0.001421058
54.85;0.007924105;-0.000846767;-0.002740797
54.855;0.008951171;-0.001780328;-0.004949585
54.86;0.009835864;-0.001602955;-0.004016853
54.865;0.009129969;-0.000371148;-0.000811264
54.87;0.006531436;0.001554488;0.002997159
54.875;0.002812726;0.003315758;0.006246157
54.88;-0.001188263;0.004065718;0.008393951
54.885;-0.005106503;0.00401216;0.009009287
54.89;-0.008457363;0.004042629;0.007792174
54.895;-0.010228489;0.004846383;0.005071603
54.9;-0.009274753;0.006739064;0.002048585
54.905;-0.005086065;0.009144114;0.000111851
54.91;0.001259435;0.010705358;-0.000047758
54.915;0.007477058;0.010557537;0.001633004
54.92;0.01167839;0.008494072;0.004872841
54.925;0.012836829;0.004818565;0.008250636
54.93;0.01074315;0.001022434;0.008854537
54.935;0.006470312;-0.001148512;0.004808541
54.94;0.00152388;-0.001234541;-0.002200892
54.945;-0.003518406;0.000130856;-0.008716073
54.95;-0.008250319;0.00155434;-0.01287757
54.955;-0.011258547;0.001479439;-0.014621678
54.96;-0.011013128;-0.000271658;-0.014117497
54.965;-0.007577268;-0.002340797;-0.011938147
54.97;-0.002827531;-0.003418188;-0.009568306
54.975;0.001168324;-0.003201429;-0.007957996
54.98;0.003763435;-0.0019865;-0.00644671
54.985;0.005402756;-0.000168773;-0.003789282
54.99;0.006056507;0.001642112;0.000469925
54.995;0.005176167;0.002588603;0.005436021
55;0.00323761;0.002271582;0.009245216
55.005;0.001685824;0.001344531;0.010185371
55.01;0.001061474;0.000971803;0.007624603
55.015;0.00069035;0.001956266;0.002607818
55.02;0.000444274;0.004274257;-0.001969482
55.025;0.000996311;0.006639476;-0.003267856
55.03;0.001762365;0.006817834;-0.001218199
55.035;0.000660228;0.003753919;0.002230943
55.04;-0.002985601;-0.000749649;0.005858149
55.045;-0.006779929;-0.003743764;0.00912101
55.05;-0.007653812;-0.003775794;0.010645913
55.055;-0.005203563;-0.001143766;0.009080804
55.06;-0.001695953;0.002565902;0.005142912
55.065;0.000595031;0.004595761;0.001198457
55.07;0.000843367;0.002889852;-0.000912467
55.075;-0.000588467;-0.001513901;-0.000435036
55.08;-0.00224739;-0.005294441;0.002462437
55.085;-0.002301507;-0.005728923;0.006018674
55.09;-0.000156927;-0.002582916;0.007783763
55.095;0.002862736;0.001462532;0.006922035
55.1;0.00440371;0.002749227;0.004467081
55.105;0.003230332;0.000020916;0.001901186
55.11;0.00061528;-0.004954383;0.000607862
55.115;-0.00110003;-0.009665427;0.002006058
55.12;-0.000963081;-0.012427139;0.006803196
55.125;-0.000041779;-0.012649407;0.01377187
55.13;0.00031926;-0.010795861;0.019972731
55.135;0.000234027;-0.007970223;0.02266888
55.14;0.000460777;-0.005232889;0.021421216
55.145;0.000820104;-0.002948831;0.018284453
55.15;0.000509578;-0.000775596;0.015614457
55.155;-0.000482187;0.001589006;0.014593238
55.16;-0.000807203;0.003813014;0.015589612
55.165;0.001077619;0.004936654;0.017982014
55.17;0.005076133;0.003928523;0.019961092
55.175;0.00913541;0.000437742;0.019905716
55.18;0.010721018;-0.005031983;0.017687334
55.185;0.008708873;-0.011399017;0.014252197
55.19;0.004263848;-0.016975069;0.010871878
55.195;-0.000487892;-0.019594255;0.009176621
55.2;-0.004399153;-0.017851648;0.010342037
55.205;-0.007134091;-0.012699818;0.013784736
55.21;-0.008193076;-0.007267699;0.01774086
55.215;-0.007188309;-0.004488798;0.020819618
55.22;-0.004514325;-0.005031143;0.022870396
55.225;-0.001423505;-0.007356852;0.024680061
55.23;0.000599464;-0.009277593;0.026430847
55.235;0.000811882;-0.009677641;0.027582465
55.24;-0.000368946;-0.008866614;0.028674003
55.245;-0.001988955;-0.007408783;0.031190806
55.25;-0.003394881;-0.005367681;0.035527667
55.255;-0.004268076;-0.002866935;0.040199314
55.26;-0.004297016;-0.000616742;0.043000607
55.265;-0.003380608;0.000803279;0.043218631
55.27;-0.002241642;0.001461497;0.042590317
55.275;-0.002180161;0.001242873;0.043378526
55.28;-0.003567234;-0.0003022;0.045952383
55.285;-0.005268313;-0.003127802;0.048784751
55.29;-0.006016389;-0.006691429;0.050187516
55.295;-0.005729979;-0.010067536;0.049823398
55.3;-0.005415708;-0.011688991;0.049212335
55.305;-0.006059053;-0.010384615;0.050490263
55.31;-0.007691037;-0.006856665;0.054134802
55.315;-0.00967915;-0.00308515;0.058390266
55.32;-0.011514271;-0.000855069;0.060901117
55.325;-0.012936388;-0.001405684;0.060536573
55.33;-0.013771466;-0.004935715;0.057844996
55.335;-0.013770654;-0.009553772;0.054250812
55.34;-0.01251763;-0.011983312;0.051327302
55.345;-0.010035139;-0.010212765;0.050517348
55.35;-0.007623809;-0.005139571;0.052559034
55.355;-0.007318738;0.000009364;0.056609529
55.36;-0.009634143;0.001635602;0.060514335
55.365;-0.012283269;-0.001592802;0.062804673
55.37;-0.012290286;-0.007672079;0.063644856
55.375;-0.008891716;-0.013033291;0.063532234
55.38;-0.003563565;-0.01487041;0.062659347
55.385;0.001606226;-0.012370257;0.061374177
55.39;0.004513256;-0.006805404;0.060255387
55.395;0.003378253;-0.000574593;0.060031605
55.4;-0.002129579;0.004062146;0.060757989
55.405;-0.010661697;0.00574828;0.061203959
55.41;-0.020012972;0.004331311;0.060428246
55.415;-0.027417833;0.000908654;0.058967852
55.42;-0.030134122;-0.002877287;0.05782345
55.425;-0.027134016;-0.00574836;0.057303949
55.43;-0.020236902;-0.006738937;0.056532556
55.435;-0.012982188;-0.005258309;0.054195163
55.44;-0.007819356;-0.001704483;0.050175518
55.445;-0.004889256;0.002591179;0.045465915
55.45;-0.003856316;0.006038355;0.041153788
55.455;-0.005110424;0.00775616;0.038521937
55.46;-0.008379631;0.008060976;0.038824963
55.465;-0.0121667;0.00774489;0.042348413
55.47;-0.015046515;0.007342219;0.047954032
55.475;-0.01616307;0.007141614;0.053141843
55.48;-0.015003322;0.007467849;0.055329934
55.485;-0.011938761;0.008547546;0.053830912
55.49;-0.008686789;0.009981519;0.049513717
55.495;-0.00720196;0.011196301;0.042891183
55.5;-0.007809471;0.012409168;0.034318827
55.505;-0.009259002;0.013989207;0.025613708
55.51;-0.010621103;0.015158403;0.019727802
55.515;-0.012184534;0.014653497;0.018054442
55.52;-0.014392884;0.012628089;0.018443659
55.525;-0.016401599;0.010779899;0.0169075
55.53;-0.016639015;0.010519785;0.011882797
55.535;-0.014925076;0.011917122;0.006188069
55.54;-0.01273158;0.014423026;0.003589719
55.545;-0.011511874;0.017526305;0.004118374
55.55;-0.012026709;0.020361042;0.00460763
55.555;-0.014626018;0.021786235;0.002802061
55.56;-0.018685522;0.021468317;-0.001140498
55.565;-0.022397193;0.020123437;-0.005826474
55.57;-0.024362164;0.018611981;-0.009392902
55.575;-0.024690826;0.017555325;-0.010217256
55.58;-0.024264842;0.017407968;-0.008031617
55.585;-0.023755916;0.018226936;-0.004072425
55.59;-0.023212601;0.019754274;-0.000068603
55.595;-0.022395489;0.021341779;0.002924525
55.6;-0.021308157;0.02145517;0.004752189
55.605;-0.019964964;0.018819766;0.005637724
55.61;-0.018450339;0.014505675;0.006143829
55.615;-0.017487469;0.011498039;0.00714004
55.62;-0.017822766;0.01219391;0.008833685
55.625;-0.01939048;0.016606278;0.010062119
55.63;-0.021752304;0.022009928;0.009313198
55.635;-0.024436972;0.024700656;0.006539635
55.64;-0.026841671;0.023462058;0.003725927
55.645;-0.028325384;0.020649316;0.003645474
55.65;-0.028143281;0.019120967;0.007411921
55.655;-0.026058007;0.019186479;0.012911611
55.66;-0.023364594;0.018923543;0.016631774
55.665;-0.022050768;0.016579101;0.016983148
55.67;-0.022836622;0.012674227;0.015106026
55.675;-0.024986245;0.009998327;0.013216481
55.68;-0.027532975;0.011050945;0.012553558
